co_seq_curso,no_curso,qt_carga_horaria_total,co_seq_orgao,sg_orgao,no_orgao,no_formato,no_nivel,no_modalidade,ds_imagem,status,status_ordem,rank,metadata_coleta,campos_processados
69,Saúde da Familia,390,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/69_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794105', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 69, 'titulo': 'Saúde da Familia', 'descricao': '', 'carga_horaria': 390, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/69', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de Ciências da Saúde de Porto Alegre', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
65,Saúde da Família,496,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/65_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794108', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 65, 'titulo': 'Saúde da Família', 'descricao': '', 'carga_horaria': 496, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/65', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
44535,Saúde da Família - ESF11,360,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44535_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794113', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 44535, 'titulo': 'Saúde da Família - ESF11', 'descricao': '', 'carga_horaria': 360, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/44535', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
44604,Saúde da Família - ESF12,480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44604_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794117', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 44604, 'titulo': 'Saúde da Família - ESF12', 'descricao': '', 'carga_horaria': 480, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/44604', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
44813,Saúde da Família II,420,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44813_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794121', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 44813, 'titulo': 'Saúde da Família II', 'descricao': '', 'carga_horaria': 420, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/44813', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
6421,Saúde da Família - Mais Médicos,390,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6421_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794124', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 6421, 'titulo': 'Saúde da Família - Mais Médicos', 'descricao': '', 'carga_horaria': 390, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/6421', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de Ciências da Saúde de Porto Alegre', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
44345,Saúde da Família - Profissionais da Atenção Básica,450,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44345_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794128', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 44345, 'titulo': 'Saúde da Família - Profissionais da Atenção Básica', 'descricao': '', 'carga_horaria': 450, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/44345', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
6719,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos e PROVAB (PAB4),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6719_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794131', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 6719, 'titulo': 'Saúde da Família - Profissionais da Atenção Básica - Mais Médicos e PROVAB (PAB4)', 'descricao': '', 'carga_horaria': 480, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/6719', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
43961,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos e PROVAB (PAB6),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/43961_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794135', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 43961, 'titulo': 'Saúde da Família - Profissionais da Atenção Básica - Mais Médicos e PROVAB (PAB6)', 'descricao': '', 'carga_horaria': 480, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/43961', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
6479,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos (PAB3),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6479_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794138', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 6479, 'titulo': 'Saúde da Família - Profissionais da Atenção Básica - Mais Médicos (PAB3)', 'descricao': '', 'carga_horaria': 480, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/6479', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
28581,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos (PAB5),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/28581_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794143', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 28581, 'titulo': 'Saúde da Família - Profissionais da Atenção Básica - Mais Médicos (PAB5)', 'descricao': '', 'carga_horaria': 480, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/28581', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
199,Saúde da Família - Profissionais da Atenção Básica - PROVAB,480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/199_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:25.794149', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 199, 'titulo': 'Saúde da Família - Profissionais da Atenção Básica - PROVAB', 'descricao': '', 'carga_horaria': 480, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/199', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
239,Saúde da Família - Profissionais da ESF,488,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/239_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031284', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 239, 'titulo': 'Saúde da Família - Profissionais da ESF', 'descricao': '', 'carga_horaria': 488, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/239', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Pós-Graduação', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
45784,Saúde da Mulher,60,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45784_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031298', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 45784, 'titulo': 'Saúde da Mulher', 'descricao': '', 'carga_horaria': 60, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/45784', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Educação Profissional e Tecnológica', 'area_tematica': '', 'instituicao': 'Universidade Federal de São Paulo', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
46082,Saúde da Pessoa com Deficiência na Adolescência,20,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46082_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031304', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 46082, 'titulo': 'Saúde da Pessoa com Deficiência na Adolescência', 'descricao': '', 'carga_horaria': 20, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/46082', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Extensão', 'area_tematica': '', 'instituicao': 'Universidade Federal do Maranhão', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
45923,Saúde da Pessoa com Deficiência na Infância,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45923_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031308', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 45923, 'titulo': 'Saúde da Pessoa com Deficiência na Infância', 'descricao': '', 'carga_horaria': 45, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/45923', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Extensão', 'area_tematica': '', 'instituicao': 'Universidade Federal do Maranhão', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
46083,Saúde da Pessoa com Deficiência na Vida Adulta,25,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46083_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031311', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 46083, 'titulo': 'Saúde da Pessoa com Deficiência na Vida Adulta', 'descricao': '', 'carga_horaria': 25, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/46083', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Extensão', 'area_tematica': '', 'instituicao': 'Universidade Federal do Maranhão', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
46084,Saúde da Pessoa Idosa com Deficiência,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46084_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031313', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 46084, 'titulo': 'Saúde da Pessoa Idosa com Deficiência', 'descricao': '', 'carga_horaria': 45, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/46084', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Extensão', 'area_tematica': '', 'instituicao': 'Universidade Federal do Maranhão', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
44464,Saúde da População Negra,45,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44464_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031317', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 44464, 'titulo': 'Saúde da População Negra', 'descricao': '', 'carga_horaria': 45, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/44464', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Educação Profissional e Tecnológica', 'area_tematica': '', 'instituicao': 'Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
45294,Saúde da População Negra,45,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/45294_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-29T20:25:27.031319', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'database_geral_sem_filtros', 'localizacao': 'diretorio_raiz'}","{'id': 45294, 'titulo': 'Saúde da População Negra', 'descricao': '', 'carga_horaria': 45, 'categoria': 'Ensino a Distância', 'publico_alvo': '', 'palavras_chave': '', 'link': 'https://www.unasus.gov.br/cursos/curso/45294', 'vagas': 0, 'numero_vagas': 0, 'qt_vagas': 0, 'nivel': 'Outros', 'area_tematica': '', 'instituicao': 'Fundação Oswaldo Cruz - Brasília', 'coordenador': '', 'tutores': '', 'certificacao': '', 'pre_requisitos': '', 'objetivos': '', 'metodologia': '', 'avaliacao': '', 'bibliografia': ''}"
